# PathPlanner CSV Format:
# timeSeconds, xPositionMeters, yPositionMeters, headingDegrees, velocityMetersPerSecond, accelerationMetersPerSecondSq, curvatureRadPerMeter, holonomicRotationDegrees, angularVelocityDegreesPerSec, holonomicAngularVelocityDegreesPerSec
 3.7164838656386046,5.663088067750429,1.9653967828014913,17.629480439365516,2.567460901372964,3.000000000000081,-0.3997895713495148,23.033963460237704,-58.8529549460695,-56.93232338346554
 3.7219638348225006,5.676563673343404,1.969595764452262,17.306968059879832,2.5839008089246516,2.999999999999919,-0.3920336845542333,22.72197608252871,-58.07958177880002,-56.948641700035765
 3.7274361655678634,5.6901295270482635,1.9737404499815623,16.98913737883389,2.6003178011607404,3.0000000000000813,-0.3844283028466928,22.410334279646953,-57.3136038725281,-56.953693995398574
 3.732901079155844,5.703785303808885,1.9778311252821261,16.675923486254767,2.6167125419246826,3.0,-0.37697134689882084,22.099087263445803,-56.55517413355169,-56.94755357712021
 3.7383587864757506,5.717530678569145,1.9818680762466885,16.3672618984075,2.633085663884402,3.0,-0.36966068641039823,21.788284183437188,-55.80442721260878,-56.93029354596449
 3.7438094884672353,5.731365326272922,1.9858515887679828,16.06308859586607,2.6494377698588556,2.9999999999999187,-0.3624941474602643,21.477974119030392,-55.06148055056268,-56.901986771648524
 3.749253376542562,5.745288921864094,1.9897819487387434,15.763340058487028,2.665769434084836,3.0000000000000817,-0.3554695194460919,21.168206071781817,-54.32643539106933,-56.86270587314075
 3.7546906329899516,5.759301140286537,1.993659442051705,15.467953297393237,2.6820812034270056,3.0000000000000817,-0.3485845615670229,20.85902895765706,-53.59937775063111,-56.81252320318401
 3.7601214313589497,5.77340165648413,1.9974843545996017,15.1768658841258,2.6983735985340003,3.0000000000000817,-0.34183700869804484,20.550491599306543,-52.880379335568485,-56.75151083680234
 3.765545936828698,5.787590145400751,2.001256972275167,14.89001597717764,2.714647114943245,2.9999999999999183,-0.33522457706958264,20.242642718355825,-52.1694984335898,-56.67974056337195
 3.7709643065599523,5.801866281980275,2.0049775809711363,14.607342345970363,2.7309022241370076,3.0,-0.32874496935903424,19.93553092771191,-51.46678075935582,-56.59728388200644
 3.776376690031637,5.816229741166581,2.0086464665802435,14.3287843924476,2.747139374552062,3.0,-0.32239587942810133,19.629204723886684,-50.77226025703258,-56.50421200006891
 3.781783229362679,5.830680197903548,2.0122639149952217,14.05428217044206,2.7633589925451876,3.0,-0.3161749968159694,19.323712479338784,-50.085959867070514,-56.40059583444819
