# PathPlanner CSV Format:
# timeSeconds, xPositionMeters, yPositionMeters, headingDegrees, velocityMetersPerSecond, accelerationMetersPerSecondSq, curvatureRadPerMeter, holonomicRotationDegrees, angularVelocityDegreesPerSec, holonomicAngularVelocityDegreesPerSec
 0.0,1.9086013972739697,0.4279140230878362,11.932806837842525,0,3.0,0.04881845939915073,0.0,0.0,0.0
 0.11329693055523263,1.9274396182730684,0.4318951258040869,11.932806837842525,0.3398907916656979,3.0000000000000004,0.04881845939915073,0.0,1.152027253770657,0.0
 0.15979414928785596,1.94607130126279,0.43585078098688135,11.98637290104704,0.47938244786356793,3.0000000000000004,0.049277554386486754,0.0,1.5115241755654085,0.0
 0.19518092144486887,1.9644989584978363,0.4397811018337425,12.039860862657594,0.5855427643346066,2.9999999999999982,0.049717743439939364,0.0,1.8041635898127786,0.0
 0.22477127259708513,1.9827251022329093,0.4436862015421933,12.093246696816196,0.6743138177912554,3.0000000000000018,0.050137311036930914,0.0,2.0595970590068284,0.0
 0.2506300721291398,2.000752244722711,0.4475661933097566,12.146505404281863,0.7518902163874194,2.999999999999998,0.050534464432308746,0.0,2.2900664629120815,0.0
 0.2738196123737177,2.018582898221943,0.45142119033395534,12.19961099268632,0.8214588371211532,3.000000000000002,0.05090733203102657,0.0,2.5019935522066583,0.0
 0.29497293020716364,2.036219574985308,0.4552513058123124,12.25253645751338,0.8849187906214909,2.9999999999999973,0.0512539624287904,0.0,2.6991777363128637,0.0
 0.31450380647616294,2.0536647872675067,0.4590566529423507,12.305253763909343,0.9435114194284888,3.0,0.051572324433010845,0.0,2.8840287746763176,0.0
 0.33270059632431975,2.0709210473232424,0.4628373449215931,12.357733829438168,0.9981017889729592,2.999999999999997,0.051860305381244594,0.0,3.058137633868118,0.0
 0.34977395427341257,2.0879908674072163,0.4665934949475626,12.40994650791879,1.0493218628202376,3.0,0.052115711777449135,0.0,3.2225744985850713,0.0
 0.3658834550955284,2.1048767597741302,0.470325216217782,12.461860574453073,1.0976503652865852,3.000000000000007,0.052336269254678124,0.0,3.378058247492916,0.0
 0.3811535107223345,2.121581236678687,0.47403262192977436,12.513443711802884,1.1434605321670035,2.9999999999999964,0.05251962256885511,0.0,3.5250592730993127,0.0
 0.3956834185838932,2.138106810375587,0.47771582528106243,12.564662498247548,1.1870502557516796,2.9999999999999925,0.05266333715635026,0.0,3.663865123083565,0.0
 0.40955398890212785,2.1544559931195337,0.48137493946916926,12.615482397073807,1.2286619667063834,2.999999999999996,0.05276489926792996,0.0,3.794624181240258,0.0
 0.4228320761059683,2.1706312971652286,0.48501007769161764,12.665867747858115,1.2684962283179047,2.999999999999996,0.052821718090364095,0.0,3.9173757634281197,0.0
 0.43557377229737015,2.1866352347673734,0.4886213531459305,12.715781759703278,1.3067213168921101,2.999999999999991,0.052831128333672116,0.0,4.032071485405691,0.0
 0.4478267164895765,2.20247031818067,0.4922088790296308,12.765186506592942,1.3434801494687292,3.0,0.052790391728026326,0.0,4.138590846376776,0.0
 0.4596318019083899,2.2181390596598214,0.4957727685402414,12.814042925047938,1.3788954057251694,3.0,0.052696700610402894,0.0,4.236752877440922,0.0
 0.47102446289331,2.2336439714595273,0.4993131348752852,12.862310814257508,1.4130733886799298,3.0000000000000098,0.05254718178917077,0.0,4.326325056550318,0.0
 0.48203566153971,2.248987565834492,0.5028300912322852,12.90994883886408,1.44610698461913,3.00000000000001,0.05233889986641679,0.0,4.407030295586748,0.0
 0.4926926556154757,2.264172355039416,0.5063237508087641,12.95691453461587,1.478077966846427,3.0,0.0520688632459009,0.0,4.478552543322834,0.0
 0.5030196043275613,2.2792008513290023,0.5097942268022451,13.003164317035143,1.5090588129826839,3.0,0.05173402878482034,0.0,4.540541398393393,0.0
 0.5130380519800116,2.294075566957952,0.5132416324102509,13.04865349334873,1.5391141559400348,3.0,0.05133130840848805,0.0,4.592615999014789,0.0
 0.5227673183700872,2.308799014180967,0.5166660808303044,13.093336277830469,1.5683019551102613,2.9999999999999885,0.05085757582163804,0.0,4.634368398423698,0.0
 0.5322248170389712,2.3233737052527497,0.5200676852599286,13.13716581078968,1.5966744511169135,3.0000000000000235,0.05030967448809875,0.0,4.665366569318525,0.0
 0.5414263170605113,2.337802152428002,0.5234465588966464,13.180094181377756,1.6242789511815336,2.999999999999988,0.04968442548778599,0.0,4.68515715438156,0.0
 0.550386160170988,2.3520868679614257,0.5268028149379806,13.222072454428943,1.6511584805129638,3.0,0.0489786376269453,0.0,4.6932680447006625,0.0
 0.559117442230429,2.366230364107723,0.5301365665814544,13.263050701507787,1.677352326691287,3.000000000000013,0.04818911696413089,0.0,4.689210857686545,0.0
 0.5676321659399771,2.3802351531215953,0.5334479270245903,13.3029780363768,1.702896497819931,2.999999999999961,0.04731267788419196,0.0,4.6724833620652575,0.0
 0.5759413702033301,2.394103747257745,0.5367370094649114,13.34180265504932,1.7278241106099899,2.9999999999999734,0.046346154942179814,0.0,4.64257189438811,0.0
 0.5840552403644712,2.4078386587708738,0.5400039270999406,13.379471880614146,1.7521657210934132,3.0000000000000138,0.04528641556926164,0.0,4.59895379872328,0.0
 0.5919832026752712,2.4214423999156836,0.543248793127201,13.415932212999534,1.775949608025813,3.0,0.044130373416266626,0.0,4.541099914455833,0.0
 0.5997340056720409,2.4349174829468776,0.5464717207442152,13.45112938382513,1.7992020170161225,3.000000000000014,0.04287500335539544,0.0,4.4684771372043475,0.0
